PERIODO,COD_MAT,COD_DOCENTE
201720,66502,3554
201720,66503,1741
201720,66504,4809
201720,66505,2880
201720,66506,3193
201720,66506,3489
201720,66506,2425
201720,66506,4111
201720,66506,3185
201720,66506,1766
201720,66506,2029
201720,66506,3955
201720,66506,3581
201720,66506,52
201720,66506,1109
201720,66508,4423
201720,66509,4544
201720,66510,3964
201720,66511,4959
201720,66512,3913
201720,66514,4987
201720,66515,4848
201720,66516,1707
201720,66517,4813
201720,66518,5001
201720,66519,4173
201720,66519,216
201720,66521,4843
201720,66523,4874
201720,66523,4169
201720,66524,2817
201720,66525,1762
201720,66526,1741
201720,66527,4590
201720,66528,4425
201720,66529,3122
201720,66531,4101
201720,66532,4777
201720,66533,1741
201720,66534,3062
201720,66535,4243
201720,66536,3362
201720,66537,3606
201720,66538,2474
201720,66539,3895
201720,66540,4253
201720,66542,687
201720,66543,4970
201720,66544,4970
201720,66545,1762
201720,66546,2891
201720,66547,1762
201720,66547,4858
201720,66548,4869
201720,66549,2134
201720,66550,3053
201720,66551,4650
201720,66551,4668
201720,66551,4777
201720,66552,4173
201720,66552,3606
201720,66553,4101
201720,66554,3362
201720,66554,3031
201720,66555,3362
201720,66555,3796
201720,66555,3943
201720,66555,3053
201720,66556,4650
201720,66557,4777
201720,66558,3650
201720,66558,1069
201720,66558,3362
201720,66558,4700
201720,66558,216
201720,66558,3738
201720,66558,3347
201720,66558,3651
201720,66558,4512
201720,66559,216
201720,66559,4590
201720,66560,3362
201720,66560,3791
201720,66560,2997
201720,66560,1069
201720,66560,4701
201720,66560,2134
201720,66560,5022
201720,66561,216
201720,66561,3122
201720,66601,3954
201720,66602,4741
201720,66602,3592
201720,66602,4855
201720,66604,4809
201720,66604,4965
201720,66604,303
201720,66605,4574
201720,66605,5000
201720,66605,4959
201720,66605,4645
201720,66606,3025
201720,66606,176
201720,66607,694
201720,66607,4848
201720,66608,613
201720,66608,381
201720,66609,4688
201720,66609,3374
201720,66610,4253
201720,66611,2826
201720,66612,4843
201720,66613,3168
201720,66613,4502
201720,66614,3964
201720,66614,2908
201720,66615,3567
201720,66615,325
201720,66616,4505
201720,66616,4508
201720,66617,381
201720,66617,3620
201720,66619,4253
201720,66620,3132
201720,66620,4690
201720,66621,4827
201720,66621,5003
201720,66622,4425
201720,66623,4792
201720,66624,4830
201720,66624,2908
201720,66625,2863
201720,66626,4387
201720,66626,3620
201720,66627,1732
201720,66628,687
201720,66629,3872
201720,66629,4826
201720,66630,4618
201720,66630,1762
201720,66630,5042
201720,66631,4393
201720,66632,4869
201720,66633,4901
201720,66633,4505
201720,66636,3932
201720,66637,5031
201720,66637,5042
201720,66637,1553
201720,66637,4920
201720,66637,5012
201720,66637,4387
201720,66637,4902
201720,66638,4100
201720,66640,1572
201720,66641,2939
201720,66642,4901
201720,66642,4393
201720,66642,4618
201720,66642,4648
201720,66642,4188
201720,66643,4505
201720,66644,4941
201720,66645,3018
201720,66646,4507
201720,66646,4941
201720,66646,4914
201720,66646,4304
201720,66646,4457
201720,66647,2005
201720,66648,4514
201720,66648,4515
201720,66648,381
201720,66649,4869
201720,77101,2817
201720,77102,423
201720,77103,1428
201720,77104,4158
201720,77105,4155
201720,77107,4439
201720,77108,155
201720,77109,4409
201720,77110,4155
201720,77111,4553
201720,77112,2977
201720,77113,734
201720,77114,4995
201720,77115,4016
201720,77116,4032
201720,77116,4234
201720,77117,4827
201720,77117,4726
201720,77118,4060
201720,77119,4811
201720,77120,2482
201720,77121,2880
201720,77121,4976
201720,77122,4227
201720,77122,4874
201720,77123,734
201720,77124,3438
201720,77124,4463
201720,77125,3438
201720,77126,1348
201720,77127,4716
201720,77128,4060
201720,77129,4865
201720,77131,4803
201720,77132,4234
201720,77133,4553
201720,77134,4716
201720,77135,4661
201720,77136,4803
201720,77136,4985
201720,77137,4463
201720,77138,4942
201720,77139,4985
201720,77140,4553
201720,77141,4803
201720,77142,2977
201720,77143,4234
201720,77145,4060
201720,77146,4234
201720,77148,4516
201720,77149,4528
201720,77150,4985
201720,77151,3155
201720,77152,4158
201720,77153,687
201720,77155,4789
201720,77156,4698
201720,77158,3155
201720,77159,4409
201720,77160,4638
201720,77161,1428
201720,77162,1428
201720,77163,4032
201720,77164,2977
201720,77166,4556
201720,77201,4667
201720,77202,4336
201720,77203,4638
201720,77204,4865
201720,77205,2880
201720,77208,3565
201720,77209,4974
201720,77210,3059
201720,77211,155
201720,77212,3046
201720,77213,3928
201720,77214,3242
201720,77215,4848
201720,77216,4974
201720,77218,155
201720,77219,4667
201720,77223,3914
201720,77224,1431
201720,77224,2293
201720,77224,2338
201720,77224,2351
201720,77224,4819
201720,77224,4104
201720,77224,1214
201720,77224,3928
201720,77224,2298
201720,77224,3598
201720,77224,3786
201720,77224,377
201720,77224,4816
201720,77224,4744
201720,77224,3591
201720,77225,4968
201720,77226,4974
201720,77228,4638
201720,77229,3928
201720,77232,4968
201720,77233,3565
201720,77234,2474
201720,77235,3586
201720,77236,2570
201720,77237,3928
201720,77238,3059
201720,77239,3242
201720,77240,3565
201720,77241,3889
201720,77242,2570
201720,77243,1251
201720,77244,3914
201720,77245,1677
201720,77246,3914
201720,77247,2332
201720,77249,2324
201720,77250,3046
201720,77251,1677
201720,77253,1251
201720,77254,4819
201720,77255,4968
201720,77256,2332
201720,77257,4688
201720,77258,3046
201720,77259,2842
201720,77260,1251
201720,77261,4665
201720,77262,2324
201720,77263,2570
201720,77264,4667
201720,77265,155
201720,77266,4789
201720,77267,4203
201720,77303,3569
201720,77304,4533
201720,77305,4673
201720,77309,3537
201720,77311,3569
201720,77314,4673
201720,77315,3105
201720,77316,4821
201720,77317,164
201720,77327,4533
201720,77328,4533
201720,77330,4673
201720,77331,3105
201720,77332,4819
201720,77343,4237
201720,77346,4673
201720,77347,4237
201720,77348,3537
201720,77351,3569
201720,77359,3537
201720,77360,4673
201720,77401,3680
201720,77402,4436
201720,77403,1979
201720,77404,4536
201720,77404,4725
201720,77405,4805
201720,77405,3602
201720,77407,4174
201720,77408,4805
201720,77408,2903
201720,77409,3572
201720,77409,4372
201720,77410,3602
201720,77411,4973
201720,77412,4059
201720,77412,3760
201720,77413,756
201720,77413,4519
201720,77414,2412
201720,77414,4519
201720,77414,4372
201720,77415,4039
201720,77416,3760
201720,77416,4427
201720,77417,4559
201720,77417,3984
201720,77418,3952
201720,77419,4202
201720,77420,3289
201720,77421,4975
201720,77422,4152
201720,77422,4559
201720,77423,756
201720,77423,4519
201720,77424,3952
201720,77424,4972
201720,77425,756
201720,77426,3870
201720,77426,756
201720,77427,4059
201720,77427,4202
201720,77428,4725
201720,77429,4420
201720,77431,3952
201720,77432,3871
201720,77433,4372
201720,77434,4536
201720,77435,4689
201720,77436,4664
201720,77437,4718
201720,77437,4805
201720,77438,1331
201720,77439,4971
201720,77440,4059
201720,77441,4536
201720,77442,4519
201720,77442,2904
201720,77443,4427
201720,77445,3800
201720,77446,4373
201720,77448,4725
201720,77449,1331
201720,77450,3894
201720,77451,4971
201720,77452,4973
201720,77453,4689
201720,77455,3894
201720,77456,1676
201720,77456,4033
201720,77457,4373
201720,77458,4971
201720,77459,4202
201720,77460,4427
201720,77461,4992
201720,77462,1979
201720,77463,1979
201720,77464,3760
201720,77464,2904
201720,77466,3572
201720,88101,3641
201720,88102,2940
201720,88103,3648
201720,88104,4094
201720,88105,2971
201720,88107,3150
201720,88111,1572
201720,88112,3794
201720,88113,5048
201720,88113,3195
201720,88114,423
201720,88115,4997
201720,88117,1819
201720,88118,4690
201720,88119,4609
201720,88120,3794
201720,88121,4998
201720,88122,4813
201720,88122,4727
201720,88123,4639
201720,88124,2472
201720,88125,4609
201720,88126,4690
201720,88127,4998
201720,88128,4998
201720,88129,3088
201720,88130,3374
201720,88131,3088
201720,88132,5049
201720,88133,3700
201720,88134,5049
201720,88136,1572
201720,88137,4394
201720,88138,3150
201720,88140,3195
201720,88141,4253
201720,88142,4585
201720,88143,4094
201720,88144,3700
201720,88145,4998
201720,88146,687
201720,88146,4826
201720,88146,4752
201720,88146,3592
201720,88146,4976
201720,88146,4997
201720,88146,4741
201720,88146,3222
201720,88146,4169
201720,88146,4874
201720,88146,5013
201720,88146,4845
201720,88146,4849
201720,88146,3684
201720,88146,3961
201720,88146,3960
201720,88146,4227
201720,88146,4947
201720,88147,4585
201720,88147,5048
201720,88148,5048
201720,88148,3195
201720,88148,4690
201720,88148,4585
201720,88149,5048
201720,88151,3700
201720,88151,4094
201720,88152,4251
201720,88152,5048
201720,88152,4094
201720,88152,4584
201720,88152,3700
201720,88153,5049
201720,88154,5048
201720,88155,4094
201720,88155,5048
201720,88155,4585
201720,88155,5049
201720,88155,4584
201720,88155,3700
201720,88155,4251
201720,88155,4690
201720,88155,3150
201720,88156,1819
201720,88163,4609
201720,88201,3334
201720,88202,4856
201720,88203,4640
201720,88204,4838
201720,88205,4569
201720,88206,4174
201720,88207,3880
201720,88211,4996
201720,88212,4481
201720,88213,4999
201720,88214,4793
201720,88215,3699
201720,88215,4152
201720,88216,3289
201720,88217,3880
201720,88218,3549
201720,88219,4481
201720,88220,4957
201720,88221,4999
201720,88222,4152
201720,88222,4559
201720,88223,4640
201720,88224,4263
201720,88225,3473
201720,88226,3549
201720,88227,4573
201720,88228,4573
201720,88229,4957
201720,88230,3467
201720,88231,4957
201720,88232,2538
201720,88233,3549
201720,88234,3007
201720,88237,2085
201720,88238,4838
201720,88240,4263
201720,88241,4689
201720,88242,3880
201720,88243,4936
201720,88244,4838
201720,88244,4263
201720,88244,4936
201720,88245,4573
201720,88246,4975
201720,88246,3684
201720,88246,687
201720,88246,4587
201720,88246,3699
201720,88246,4569
201720,88248,4957
201720,88248,4263
201720,88248,3783
201720,88248,3549
201720,88249,3007
201720,88252,3549
201720,88252,4957
201720,88252,4263
201720,88253,4999
201720,88254,3007
201720,88255,3783
201720,88255,4263
201720,88255,4957
201720,88255,4838
201720,88255,3549
201720,88256,3473
201720,88263,4481
201720,88302,3592
201720,88305,4956
201720,88307,4561
201720,88307,4826
201720,88308,4956
201720,88311,2971
201720,88314,4826
201720,88314,4561
201720,88315,4949
201720,93201,3771
201720,93202,1518
201720,93203,4779
201720,93204,2531
201720,93205,3169
201720,93206,4450
201720,93207,539
201720,93214,539
201720,93901,1768
201720,93902,4097
201720,93902,4096
201720,93903,4112
201720,93903,584
201720,93903,3236
201720,93904,4774
201720,93905,4430
201720,93906,4394
201720,93906,1546
201720,93907,3429
201720,93907,4096
201720,93908,3257
201720,93908,3218
201720,93909,4136
201720,93909,3216
201720,93910,4136
201720,93910,3216
201720,93911,2268
201720,93911,2265
201720,93912,1337
201720,93912,2085
201720,94306,3561
201720,94307,4918
201720,94308,4940
201720,94309,5026
201720,94310,1769
201720,94311,4801
201720,94312,2212
201720,94313,4799
201720,94314,5027
201720,94315,5025
201720,94316,3813
201720,94317,4781
201720,94318,3991
201720,94319,4337
201720,94320,5045
201720,94601,3960
201720,94601,3684
201720,94601,5060
201720,95101,5032
201720,95101,3809
201720,95101,4836
201720,95236,1411
201720,95237,2878
201720,95238,1981
201720,95239,2545
201720,95240,2210
201720,95241,17
201720,95242,155
201720,95243,1251
201720,95501,4552
201720,95502,4942
201720,95502,4528
201720,95503,3870
201720,95504,4860
201720,95505,1348
201720,95506,5033
201720,95508,4942
201720,95508,4528
201720,95513,4516
201720,95515,4598
201720,95518,3870
201720,95701,2512
201720,95702,3997
201720,95703,2264
201720,95704,3062
201720,95705,4269
201720,95706,5036
201720,95707,1053
201720,95708,4505
201720,98430,3998
201720,98431,4908
201720,98432,1092
201720,98433,5055
201720,98434,3664
201720,98435,2381
201720,98436,2212
201720,98437,2878
201720,98438,5025
201720,98439,49
201720,98440,2210
201720,98441,15
201720,98442,155
201720,98443,2353
201720,986101,987
201720,986102,987
201720,986103,1819
201720,986104,1053
201720,986105,1819
201720,986106,3195
201720,986107,2472
201720,986108,804
201720,98701,5016
201720,98702,2230
201720,98703,5037
201720,98704,4101
201720,98705,4760
201720,98706,4669
201720,98707,3780
201720,98708,4341
201720,98709,2230
201720,98710,5037
201720,98711,4491
201720,98712,2915
201720,98713,3011
201720,98714,950
201720,98715,1053
201720,98837,1536
201720,98838,3218
201720,98839,2545
201720,98840,1415
201720,98841,1981
201720,98842,4031
201720,98843,3231
201720,99330,1329
201720,99331,3882
201720,99332,2332
201720,99333,1930
201720,99335,2353
201720,99336,3732
201720,99337,259
201720,99338,3210
201720,99339,3404
201720,99340,4907
201720,99341,1769
201720,99342,4031
201720,99343,3561
201720,99530,4175
201720,99531,1896
201720,99532,5036
201720,99533,1416
201720,99534,843
201720,99535,4760
201720,99536,4761
201720,99537,4669
201720,99538,2219
201720,99801,2557
201720,99802,2557
201720,99803,4144
201720,99804,2086
201720,99805,3883
201720,99806,4748
201720,99807,4749
201720,99808,267
201720,99809,4566
201720,99811,843
201720,99812,4488
201720,99813,4728
201720,99815,3662
201720,99816,3293
201720,99817,3314
201720,99818,3877
201720,99819,2086
201720,99820,1924
201721,33159,2286
201721,33162,3176
201721,33334,4754
201721,55308,3648
201721,55339,4967
201721,55542,3801
201721,55552,3801
201721,55754,3681
201721,55762,3977
201810,11303,4562
201810,11309,2210
201810,11311,4212
201810,11312,5078
201810,11313,5078
201810,11314,1329
201810,11315,2927
201810,11317,3304
201810,11317,3961
201810,11320,4191
201810,11321,4328
201810,11326,5078
201810,11328,4333
201810,11330,4827
201810,11331,5121
201810,11332,4583
201810,11334,49
201810,11338,5121
201810,11340,49
201810,11346,4848
201810,11346,3903
201810,11347,4676
201810,11350,5024
201810,11352,4981
201810,11355,3908
201810,11359,4981
201810,11360,4562
201810,11361,4562
201810,11362,5055
201810,11401,3566
201810,11404,4982
201810,11408,4676
201810,11411,150
201810,11414,101
201810,11416,3151
201810,11421,4266
201810,11423,4982
201810,11426,488
201810,11431,3231
201810,11437,4982
201810,11438,3231
201810,11440,4982
201810,11444,3006
201810,11445,3151
201810,11448,2212
201810,11449,4212
201810,11451,3151
201810,11452,5121
201810,11454,2895
201810,11455,1399
201810,11456,4982
201810,11457,3231
201810,11458,3006
201810,11459,3006
201810,11462,2212
201810,11463,4982
201810,11701,3554
201810,11702,101
201810,11703,50
201810,11705,4741
201810,11706,3955
201810,11706,3581
201810,11706,3489
201810,11706,3185
201810,11706,1109
201810,11706,2425
201810,11706,1766
201810,11706,52
201810,11706,2029
201810,11706,3193
201810,11707,4439
201810,11708,4577
201810,11709,4348
201810,11710,1536
201810,11711,4211
201810,11714,2353
201810,11715,2927
201810,11716,3779
201810,11717,4169
201810,11717,4379
201810,11719,5111
201810,11720,1536
201810,11721,4827
201810,11721,4379
201810,11722,4790
201810,11723,4253
201810,11724,297
201810,11727,4583
201810,11728,219
201810,11729,4366
201810,11730,1683
201810,11733,752
201810,11734,2474
201810,11735,4366
201810,11737,4680
201810,11738,4348
201810,11740,2210
201810,11741,3991
201810,11742,752
201810,11743,5167
201810,11744,4348
201810,11745,5043
201810,11746,2536
201810,11747,4726
201810,11749,3991
201810,11750,4680
201810,11751,4337
201810,11752,4726
201810,11753,4333
201810,11755,50
201810,11756,2353
201810,11757,1536
201810,11758,5152
201810,11759,4475
201810,11760,4955
201810,11761,4458
201810,11762,4366
201810,11763,3561
201810,11764,5152
201810,11765,3561
201810,11766,2482
201810,11767,3961
201810,11768,3561
201810,11769,1683
201810,11770,4333
201810,11801,3680
201810,11802,5126
201810,11803,3813
201810,11805,4975
201810,11807,4174
201810,11808,1411
201810,11809,363
201810,11810,3296
201810,11811,4199
201810,11812,4209
201810,11813,4209
201810,11814,3888
201810,11815,3334
201810,11816,5093
201810,11817,4559
201810,11820,4347
201810,11824,4793
201810,11825,5126
201810,11826,4527
201810,11827,4199
201810,11828,4347
201810,11829,4689
201810,11830,4826
201810,11831,4209
201810,11832,4199
201810,11834,4199
201810,11835,3888
201810,11838,5093
201810,11840,3888
201810,11842,4589
201810,11843,5093
201810,11844,4329
201810,11846,4527
201810,11847,4589
201810,11848,4589
201810,11849,5093
201810,11850,4410
201810,11851,4527
201810,11855,4589
201810,11856,4347
201810,11857,4527
201810,11858,3888
201810,11859,4347
201810,11860,3813
201810,11861,4199
201810,11862,4679
201810,11863,488
201810,11864,4734
201810,11865,4734
201810,11926,4262
201810,11940,4262
201810,11941,3080
201810,11945,4475
201810,11948,4513
201810,11949,4262
201810,11950,4156
201810,11951,4955
201810,11952,3304
201810,11953,3080
201810,11954,4513
201810,11955,3080
201810,11956,4262
201810,11957,4262
201810,11958,4955
201810,11959,4475
201810,11960,3947
201810,11961,4513
201810,11962,3080
201810,11972,3080
201810,11973,4513
201810,20401,1329
201810,20402,3813
201810,20404,4212
201810,20405,5055
201810,20501,4553
201810,20502,4240
201810,20503,4803
201810,20504,4158
201810,33101,4724
