COD_MEN,FACULTAD,NOMBRE_PROGRAMA,ACREDITADO,SEDE,COD_MAT,NUM_CREDITOS,INTRODUCCION
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66455,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66456,6,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66457,6,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88151,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88152,6,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88153,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88153,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88154,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88155,10,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88156,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88163,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88101,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88102,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88103,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88104,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88105,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88106,1,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88107,2,si
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88108,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88109,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88110,1,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88111,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88112,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88112,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88113,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88114,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88114,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88115,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88116,1,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88117,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88118,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88119,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88120,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88120,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88121,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88121,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88122,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88123,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88123,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88124,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88125,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88126,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88126,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88127,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88128,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88128,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88129,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88130,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88131,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88132,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88132,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88133,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88133,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88134,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88134,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88135,1,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88136,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88137,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88138,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88140,4,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88141,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88141,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88142,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88143,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88144,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88145,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88145,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88145,5,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88146,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88147,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88148,5,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88148,6,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88149,2,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88149,3,no
52316,facultad de ciencias humanas y educativas,psicologia,cna-riev,sede tunja,88150,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88201,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88263,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88203,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88204,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88205,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88206,1,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88207,2,si
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88208,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88210,1,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88211,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88212,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88213,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88214,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88215,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88216,1,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88217,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88218,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88219,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88220,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88221,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88222,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88223,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88224,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88225,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88226,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88227,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88228,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88229,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88230,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88231,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88232,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88233,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88234,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88235,1,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88236,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88237,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88238,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88240,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88241,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88242,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88243,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88244,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88245,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88246,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88247,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88248,6,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88249,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88250,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88251,3,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88252,6,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88253,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88254,2,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88255,10,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88256,4,no
52316,facultad de ciencias humanas y educativas,psicologia - sogamoso,cna-riev,sede sogamoso,88202,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66353,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66354,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66355,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66356,12,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66357,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66358,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66359,1,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66359,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66360,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66361,1,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66362,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66363,1,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66364,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66365,1,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66365,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66366,12,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66367,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66368,4,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66368,5,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66301,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66302,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66303,2,si
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66304,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66305,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66306,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66307,1,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66308,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66309,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66310,4,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66311,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66312,4,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66313,1,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66314,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66314,4,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66315,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66316,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66316,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66317,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66318,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66319,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66320,1,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66321,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66322,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66323,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66324,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66324,3,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66325,2,no
20705,facultad de ciencias de la salud,terapia respiratoria,cna-riev,sede tunja,66325,3,no
